SITENO,EAST,NORTH,Comment,distance,No Data (sea or off map),Broadleaved woodland,Coniferous Woodland,Arable and Horticulture,Improved Grassland,Rough Grassland,Neutral Grassland,Calcareous Grassland,Acid Grassland ,"Fen, Marsh and Swamp",Heather,Heather grassland,Bog,Montane Habitats,Inland Rock,Salt water,Freshwater,Supra-littoral Rock,Supra-littoral Sediment,Littoral Rock,Littoral sediment,Saltmarsh,Urban,Suburban,TOTAL COUNT
1313,486800,232700, ,1000,0,284,0,909,246,168,0,0,0,0,0,0,0,0,858,0,253,0,0,0,0,0,481,1825,5024
1315,462900,210200, ,1000,0,803,348,2778,670,0,257,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,76,61,5024
1316,495400,185000, ,1000,0,3022,84,244,337,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1114,5024
1317,495400,185000, ,1000,0,3022,84,244,337,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1114,5024
1319,463700,174100, ,1000,0,976,29,1336,1930,491,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,130,5024
1320,461000,187400, ,1000,0,343,0,1668,2172,525,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,107,5024
1321,458700,180900, ,1000,0,1031,0,897,2042,467,84,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,17,396,5024
1323,490000,209500, ,1000,0,1922,26,943,1514,466,0,134,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,0,5024
1402,554000,102700, ,1000,0,253,0,938,3524,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1003,436000,146700, ,1000,0,386,0,383,886,20,41,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,423,2799,5024
1004,446000,102000, ,1000,0,973,310,1786,1003,324,52,0,0,0,233,87,0,0,66,0,57,0,0,0,0,0,0,133,5024
1005,460300,122700, ,1000,0,566,72,2368,1400,36,347,176,0,0,20,0,0,0,34,0,0,0,0,0,0,0,0,5,5024
1006,479400,142800, ,1000,0,1702,603,861,1496,154,64,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,48,94,5024
1007,457600,78500, ,1000,837,1105,0,744,726,284,13,301,59,0,55,9,0,0,0,0,11,0,15,0,164,0,155,546,5024
1008,429400,132700, ,1000,0,225,0,3477,1043,22,172,9,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,15,5024
1010,468200,104400, ,1000,0,331,0,294,677,59,0,0,0,1036,0,0,0,0,10,145,23,0,158,0,1105,123,743,320,5024
1012,464700,107900, ,1000,0,1387,19,1353,2012,99,137,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5024
1013,445800,116200, ,1000,0,739,231,420,2764,72,297,0,0,21,0,0,0,0,0,0,39,0,0,0,0,0,211,230,5024
1014,436400,114900, ,1000,0,390,41,298,1931,47,171,0,0,816,0,21,0,0,4,27,82,0,0,0,0,51,912,233,5024
1016,450500,129200, ,1000,0,141,0,3435,1244,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,61,5024
1018,403400,120300, ,1000,0,1677,0,2032,1170,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1019,404500,119000, ,1000,0,246,0,2334,1734,607,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,5024
1025,447700,90300, ,1000,0,2087,1097,786,836,0,27,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,110,59,5024
1026,462100,106700, ,1000,0,170,0,2120,349,172,10,12,0,0,0,0,0,0,23,0,0,0,0,0,0,0,833,1335,5024
1030,448400,127500, ,1000,0,496,0,676,2355,291,662,47,0,27,0,0,0,0,63,0,14,0,0,0,0,0,134,259,5024
1031,450800,110000, ,1000,0,1559,13,553,1326,40,116,0,0,0,0,0,0,0,73,2,108,0,0,0,8,45,239,942,5024
1032,435800,114500, ,1000,0,354,41,192,1416,44,99,0,0,763,0,21,0,0,13,5,109,0,0,0,0,36,411,1520,5024
1033,453300,102400, ,1000,1925,168,0,1160,229,133,89,0,0,0,0,0,0,0,0,438,147,16,0,0,203,21,86,409,5024
1039,448800,130500, ,1000,0,462,0,697,1092,10,92,0,0,85,24,18,0,0,19,0,0,0,0,0,0,0,837,1688,5024
1041,482300,133000, ,1000,0,1894,1130,795,703,337,9,0,0,0,29,19,0,0,0,0,14,0,0,0,0,0,25,69,5024
1043,473500,126400, ,1000,0,1699,0,1092,2052,16,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,5024
1044,454500,110000, ,1000,0,3257,476,355,771,0,78,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,29,38,5024
1047,458200,99700, ,1000,183,1014,0,544,1016,195,139,0,0,0,23,35,0,0,134,0,10,0,428,0,4,0,185,1114,5024
1048,451500,104000, ,1000,299,215,0,2992,613,45,56,0,0,0,0,0,0,0,5,562,100,0,65,0,58,0,0,14,5024
1049,469200,114400, ,1000,0,358,0,2000,1720,372,270,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,16,266,5024
1050,466300,151900, ,1000,0,978,6,1628,754,524,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,82,1031,5024
1051,443800,129500, ,1000,0,1415,0,1997,1363,41,89,0,0,0,74,45,0,0,0,0,0,0,0,0,0,0,0,0,5024
1053,467200,122500, ,1000,0,882,0,2380,1335,92,234,18,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,68,5024
1054,455500,90800, ,1000,0,2338,350,956,986,0,127,0,0,0,0,0,0,0,54,0,68,0,0,0,0,0,0,145,5024
1055,457200,105900, ,1000,0,220,0,48,589,0,0,0,0,0,10,16,0,0,0,80,28,0,0,0,40,11,1093,2889,5024
1058,438200,135700, ,1000,0,248,56,2868,984,445,237,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,5024
1059,447300,157400, ,1000,0,540,4,3436,833,32,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,5024
1063,451000,93300, ,1000,0,403,0,2261,953,69,144,0,0,0,0,1,0,0,0,656,58,0,0,0,241,92,67,79,5024
1064,453000,93000, ,1000,0,703,36,1497,2198,115,327,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,112,5024
1065,475800,135300, ,1000,0,1661,52,1412,1729,59,78,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,13,5024
1067,450300,90900, ,1000,0,269,0,1078,1841,0,263,0,0,0,0,0,0,0,70,220,46,0,0,0,267,32,672,266,5024
1070,446900,116700, ,1000,0,852,217,342,2823,0,513,0,0,71,0,13,0,0,5,0,110,0,0,0,0,0,18,60,5024
1071,413300,114600, ,1000,0,648,18,478,2737,94,200,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,105,706,5024
1072,440400,118500, ,1000,0,1300,754,687,1813,18,27,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,156,219,5024
1073,468800,105200, ,1000,0,283,0,809,711,37,0,0,0,380,0,0,0,0,0,395,8,0,56,0,320,465,449,1111,5024
1076,432200,100100, ,1000,0,2222,121,230,1944,366,92,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,27,5024
1077,432200,100900, ,1000,0,2738,214,100,1388,454,112,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,5024
1078,433200,99700, ,1000,0,938,44,95,1665,643,33,0,0,0,335,1262,0,0,0,0,0,0,0,0,0,0,0,9,5024
1080,472600,153400, ,1000,0,2342,119,629,130,47,60,0,0,0,0,41,0,0,28,0,0,0,0,0,0,0,316,1312,5024
1081,472900,153500, ,1000,0,1781,37,962,369,16,100,0,0,0,0,27,0,0,28,0,0,0,0,0,0,0,323,1381,5024
1083,431700,99600, ,1000,0,2121,276,541,1511,89,208,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,21,167,5024
1084,449000,127600, ,1000,0,275,0,1141,2273,255,645,45,0,0,0,0,0,0,44,0,52,0,0,0,0,0,152,142,5024
1101,346800,473900, ,1000,0,1373,59,43,1590,333,96,0,73,18,0,21,19,0,0,0,73,0,7,0,299,881,0,139,5024
1102,344800,476800, ,1000,0,2261,9,57,1165,322,0,0,0,0,0,83,0,0,9,120,158,0,0,0,609,98,0,133,5024
1103,348900,490400, ,1000,0,925,119,0,814,1745,0,0,132,0,0,527,0,0,742,0,0,0,0,0,0,0,0,20,5024
1107,345900,473600, ,1000,0,606,12,45,764,226,1,0,1,0,0,0,0,0,0,71,658,0,9,0,2223,327,0,81,5024
1108,343900,482800, ,1000,0,1866,260,147,1536,364,522,0,0,0,0,29,116,0,0,0,0,0,0,0,0,0,0,184,5024
1112,349300,473400, ,1000,0,2829,92,30,1498,384,0,0,0,0,0,92,0,0,30,0,0,0,0,0,0,0,13,56,5024
1114,343500,487500, ,1000,0,2541,439,20,347,1117,0,0,0,0,0,92,0,0,468,0,0,0,0,0,0,0,0,0,5024
1115,345000,488700, ,1000,0,1344,127,60,1347,1202,139,0,0,0,0,10,0,0,771,0,0,0,0,0,0,0,0,24,5024
1116,343500,486500, ,1000,0,3003,378,26,439,793,0,0,8,0,18,42,0,0,293,0,0,0,0,0,0,0,0,24,5024
1117,345000,487000, ,1000,0,3226,244,0,500,591,0,0,0,0,0,169,0,0,275,0,0,0,0,0,0,0,0,19,5024
1118,345400,485600, ,1000,0,1980,1,0,430,1956,4,0,43,0,0,179,0,0,424,0,0,0,0,0,0,0,0,7,5024
1125,347300,479700, ,1000,0,1233,178,34,916,286,11,0,0,0,0,0,0,0,0,0,0,0,29,0,1181,667,59,430,5024
1126,346400,476300, ,1000,0,1807,127,28,1584,373,118,0,0,0,0,17,0,0,309,0,0,0,0,0,0,0,0,661,5024
1127,348800,488100, ,1000,0,1301,0,220,3237,163,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5024
1129,331900,397000, ,1000,432,0,0,48,287,0,0,0,0,0,0,0,0,0,0,862,164,0,546,0,146,26,2002,511,5024
1130,340500,460000, ,1000,22,413,24,80,869,48,0,0,0,0,0,0,0,0,0,712,0,0,59,0,650,46,1484,617,5024
1131,347400,479100, ,1000,0,1473,132,34,1768,271,194,0,0,0,0,0,0,0,0,0,0,0,29,0,93,727,28,275,5024
1133,325500,558600, ,1000,0,259,385,464,1169,675,0,0,0,0,7,6,2059,0,0,0,0,0,0,0,0,0,0,0,5024
1134,376000,508500, ,1000,0,202,0,28,3997,412,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,5024
1135,320500,560200, ,1000,0,141,174,480,416,227,0,0,0,0,0,0,3582,0,4,0,0,0,0,0,0,0,0,0,5024
1137,344700,415700, ,1000,0,688,85,3677,161,18,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,10,213,5024
1138,344700,415700, ,1000,0,688,85,3677,161,18,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,10,213,5024
1140,333700,493700, ,1000,0,1637,2027,29,1068,210,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5024
1203,503000,221500, ,1000,0,28,0,787,509,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,2507,5024
1404,488500,113700, ,1000,0,512,0,1157,2578,637,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,130,5024
1405,527400,112300, ,1000,0,854,0,860,2719,507,0,16,0,0,0,0,0,0,0,0,12,0,0,0,0,0,24,32,5024
1406,528400,113800, ,1000,0,534,0,1268,2814,311,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,5024
1407,551200,101400, ,1000,0,120,0,914,3535,247,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,5024
1409,526500,111000, ,1000,0,788,0,392,2819,728,0,270,0,0,0,0,0,0,0,0,12,0,0,0,0,0,15,0,5024
1410,479800,117800, ,1000,0,2747,0,543,1332,184,46,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1413,534300,106600, ,1000,0,0,0,559,3335,199,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,851,5024
1414,543000,110700, ,1000,0,347,43,698,3040,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,172,359,5024
8,464500,120800, ,1000,0,717,0,1305,2192,378,409,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
9,482000,110000, ,1000,0,1955,18,2577,215,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10,250000,187000, ,1000,87,846,10,134,1443,332,0,0,19,0,0,0,319,0,0,0,2,0,726,0,798,41,58,209,5024
11,265000,327000, ,1000,0,30,0,0,84,801,0,0,747,0,1394,1121,591,0,236,0,20,0,0,0,0,0,0,0,5024
12,582000,185000, ,1000,165,66,0,1148,731,258,0,0,0,0,0,0,0,0,0,542,189,0,0,0,869,1004,37,15,5024
13,318000,216000, ,1000,3,201,0,0,122,12,0,0,574,0,666,2338,1062,0,0,0,46,0,0,0,0,0,0,0,5024
14,489000,192000, ,1000,0,322,0,1012,631,123,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,2394,5024
15,425000,220000, ,1000,0,1235,73,2503,1030,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
16,402000,81000, ,1000,0,387,0,1251,2200,279,137,528,0,0,0,52,0,0,29,0,11,0,0,0,0,0,12,138,5024
17,481000,196000, ,1000,0,535,29,2635,1171,589,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5024
69,571000,344000, ,1000,0,268,0,617,3000,334,0,0,0,0,0,0,0,0,0,0,34,0,321,0,69,164,25,192,5024
70,242000,364000, ,1000,0,64,1030,0,281,236,0,0,0,0,0,0,0,0,0,0,38,0,3366,0,0,0,0,9,5024
71,537000,107000, ,1000,0,93,0,250,4222,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
72,347000,477000, ,1000,0,2545,110,16,937,339,508,0,0,0,0,38,0,0,309,0,101,0,0,0,0,0,0,121,5024
35,512000,269000, ,1000,0,138,0,4771,33,69,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5024
36,634000,316000, ,1000,0,1695,63,554,939,147,0,0,0,1160,0,0,0,0,0,0,291,0,0,0,0,0,131,44,5024
37,388000,528000, ,1000,0,90,165,0,387,0,0,0,2052,0,877,1213,0,0,240,0,0,0,0,0,0,0,0,0,5024
38,355000,173000, ,1000,0,1175,75,832,2399,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,266,5024
39,546000,393000, ,1000,0,64,0,2118,168,222,0,0,0,0,0,0,0,0,0,0,0,0,327,0,211,1674,0,240,5024
40,268000,262000, ,1000,0,477,22,197,650,1056,0,0,12,0,156,17,2336,0,0,0,101,0,0,0,0,0,0,0,5024
41,316000,799000, ,1000,0,0,0,0,0,0,0,0,0,0,1546,18,747,2713,0,0,0,0,0,0,0,0,0,0,5024
2373,395500,299500, ,1000,0,204,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,2291,5024
2374,403000,299900, ,1000,0,220,8,1825,1371,0,0,0,0,0,25,0,0,0,0,0,21,0,0,0,0,0,91,1463,5024
2379,375500,275900, ,1000,0,4170,521,116,110,48,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,5024
2402,425800,129100, ,1000,0,2933,358,1371,312,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2403,425000,130000, ,1000,0,2807,1002,711,470,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2404,425100,128300, ,1000,0,2322,443,943,1134,10,139,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,24,5024
2405,387700,156700, ,1000,0,608,32,2670,1547,0,66,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,26,59,5024
2406,423500,129100, ,1000,0,1456,1355,766,1375,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5024
2407,417700,141200, ,1000,0,12,16,2398,827,41,0,0,0,0,0,11,0,0,136,0,0,0,0,0,0,0,584,999,5024
2411,388100,157700, ,1000,0,660,49,1487,2371,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,267,5024
2412,399800,159900, ,1000,0,335,0,1365,2442,65,26,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,779,5024
2413,382800,159700, ,1000,0,81,11,977,2503,95,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,47,1288,5024
2414,404600,138400, ,1000,0,172,0,4214,369,231,0,22,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5024
2415,422500,125700, ,1000,0,473,0,3490,793,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2417,395300,137400, ,1000,0,930,0,2717,1271,70,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,5024
2419,395100,166100, ,1000,0,1140,216,1434,1971,162,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,23,56,5024
2420,402300,188100, ,1000,0,1158,0,919,2593,298,26,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,5024
2422,422000,166000, ,1000,0,3849,366,278,505,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2423,402500,168500, ,1000,0,94,0,3569,1288,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5024
2424,387100,148400, ,1000,0,85,15,2913,661,135,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5024
2425,380700,156000, ,1000,0,1150,12,1861,1892,80,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5024
2426,404500,185700, ,1000,0,1504,236,560,2219,414,64,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23,5024
2427,385300,175900, ,1000,0,886,151,2438,802,585,0,125,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,10,5024
2430,425300,131800, ,1000,0,2022,283,1865,613,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,5024
2502,349200,151200, ,1000,0,694,0,685,3378,263,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2503,325000,116400, ,1000,0,984,1190,703,1714,236,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5024
2506,341500,155500, ,1000,0,871,44,836,2543,441,9,0,0,0,110,57,0,0,0,0,0,0,0,0,0,0,0,113,5024
2507,290600,141000, ,1000,0,608,36,16,1026,120,0,0,296,0,2504,418,0,0,0,0,0,0,0,0,0,0,0,0,5024
2508,289300,145500, ,1000,0,1516,591,1504,204,736,0,0,60,0,154,147,0,0,0,0,0,0,0,0,0,0,0,112,5024
2510,318800,117800, ,1000,0,1207,451,1835,663,635,176,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,23,5024
2511,318800,118100, ,1000,0,1117,280,2097,745,414,307,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,47,5024
2293,399400,81300, ,1000,0,847,76,1284,1898,96,113,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5024
1415,544300,129700, ,1000,0,769,18,278,804,1558,0,0,0,0,123,1406,0,0,0,0,11,0,0,0,0,0,7,50,5024
1420,533500,130200, ,1000,0,1281,19,1337,1628,52,0,0,0,0,0,0,0,0,14,0,570,0,0,0,0,0,57,66,5024
1422,553400,107400, ,1000,0,350,0,1617,2204,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,51,5024
1424,536600,123700, ,1000,0,1404,0,1223,1389,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,5024
1425,537000,124300, ,1000,0,1340,6,1501,1266,778,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,104,5024
1426,551600,115900, ,1000,0,924,295,1743,1874,31,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,128,5024
1500,545900,143300, ,1000,0,991,0,1063,2683,91,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1501,578300,166300, ,1000,0,687,0,769,897,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,788,1864,5024
1502,579200,165400, ,1000,0,1296,0,886,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,1697,5024
1503,596800,145800, ,1000,0,1371,0,1925,966,473,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,24,226,5024
1504,550800,160400, ,1000,0,1226,21,2156,1532,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85,5024
1508,562700,160300, ,1000,0,1065,51,2722,949,85,0,51,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,89,5024
1511,599000,134900, ,1000,0,2327,675,949,617,11,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,5024
1514,555000,159400, ,1000,0,1894,0,465,1634,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,908,5024
1519,635200,161600, ,1000,466,28,0,250,1328,97,0,0,0,0,0,0,0,0,0,0,22,0,788,0,1769,243,11,22,5024
1520,590700,156500, ,1000,0,1226,0,2625,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1521,591600,158600, ,1000,0,1324,38,2826,617,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,117,5024
1523,589700,155300, ,1000,0,926,21,2554,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1524,598100,135500, ,1000,0,2354,461,678,564,56,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,5024
1525,562600,144400, ,1000,0,1528,0,2161,1216,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1526,561500,143500, ,1000,0,2379,218,651,1713,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1527,614900,164400, ,1000,0,1815,940,387,1532,29,185,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,134,5024
1529,612500,155500, ,1000,0,1069,35,2567,871,115,14,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,137,171,5024
1601,494400,369700, ,1000,0,676,55,1061,320,45,102,0,0,0,132,0,0,0,0,0,256,0,0,0,0,0,12,2365,5024
2443,407400,191500, ,1000,0,2,0,572,3540,0,812,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,15,5024
1602,494300,368500, ,1000,0,775,55,447,93,0,0,0,0,0,205,28,0,0,0,0,730,0,0,0,0,0,555,2136,5024
1603,515000,374000, ,1000,0,2429,647,1769,45,17,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5024
1607,511500,371600, ,1000,0,1184,0,3555,119,63,7,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5024
1608,495400,322500, ,1000,0,1913,246,2522,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,5024
1702,272200,68500, ,1000,0,2329,14,982,1579,99,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,5024
1705,311500,115500, ,1000,0,205,672,1059,1305,735,0,0,0,0,146,902,0,0,0,0,0,0,0,0,0,0,0,0,5024
1707,229600,108200, ,1000,0,593,145,2310,1684,191,0,0,0,0,32,49,0,0,0,0,0,0,0,0,0,0,9,11,5024
1709,266000,98500, ,1000,0,833,0,2036,2119,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5024
1711,278500,89200, ,1000,0,1703,1147,773,1335,12,0,0,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1713,265200,148500, ,1000,0,1672,113,142,1526,363,0,0,787,0,335,0,0,0,0,43,3,0,0,0,0,0,16,24,5024
1715,269500,55200, ,1000,0,209,0,2447,2302,0,0,0,50,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5024
1716,282000,37000, ,1000,2657,110,0,405,1092,265,0,0,124,0,0,0,0,0,0,2,0,0,0,287,22,0,0,60,5024
1718,285600,81600, ,1000,0,1242,0,1704,1701,147,0,0,117,0,0,0,0,0,38,0,9,0,0,0,0,0,20,46,5024
1801,211700,67600, ,1000,0,1306,672,867,2051,100,0,0,0,0,18,0,0,0,10,0,0,0,0,0,0,0,0,0,5024
1802,209500,77500, ,1000,0,1671,0,1028,2088,208,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,5024
1803,158700,41300, ,1000,0,233,0,1431,893,277,0,0,43,0,70,137,0,0,15,0,0,0,1685,68,151,0,9,12,5024
1804,158400,41600, ,1000,558,225,0,745,572,41,0,0,272,0,63,137,0,0,15,0,0,0,1857,329,198,0,0,12,5024
1805,158400,41600, ,1000,558,225,0,745,572,41,0,0,272,0,63,137,0,0,15,0,0,0,1857,329,198,0,0,12,5024
1808,237800,73300, ,1000,0,766,556,1259,1708,617,0,0,0,0,57,61,0,0,0,0,0,0,0,0,0,0,0,0,5024
1809,239500,72500, ,1000,0,790,274,1521,2074,344,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,5024
1810,206700,66500, ,1000,0,506,0,958,635,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2642,5024
1811,195800,79800, ,1000,1387,278,0,2053,479,479,0,0,24,0,21,85,0,0,0,43,18,0,0,142,0,15,0,0,5024
1813,151800,37800, ,1000,0,319,13,1289,2685,166,0,0,0,0,58,115,0,0,0,0,19,0,0,0,0,0,76,284,5024
1815,222400,118400, ,1000,0,1064,0,2053,1741,128,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5024
1900,534000,198600, ,1000,0,563,19,117,2139,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1706,5024
1903,524600,203600, ,1000,0,414,13,703,2521,44,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,12,1278,5024
1904,495200,212900, ,1000,0,738,85,679,2094,1262,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,5024
1905,519900,187300, ,1000,0,707,0,87,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,3014,5024
1908,490000,214900, ,1000,0,82,0,1769,2561,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5024
1910,516500,205300, ,1000,0,234,0,1101,1658,42,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,126,1854,5024
1911,544300,225700, ,1000,0,706,24,3173,1041,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5024
1912,493000,210500, ,1000,0,908,0,1765,1695,75,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,488,5024
1913,519800,207500, ,1000,0,201,0,1583,2053,44,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,272,822,5024
1922,519500,187600, ,1000,0,667,0,111,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2818,5024
1928,533300,239500, ,1000,0,178,0,3241,1554,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,5024
1929,531900,210300, ,1000,0,1132,35,1394,2176,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,198,5024
1930,525800,210800, ,1000,0,927,0,1404,1253,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,113,1304,5024
1932,509100,184300, ,1000,0,652,0,0,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,945,5024
1933,531600,198800, ,1000,0,758,12,1035,1735,0,27,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,242,1173,5024
